Video analysis detailed log

Face Model:	General
Calibration:	-
Start time:	11/21/2017 11:39:12.577
Filename:	D:\Testings\Movie Samples & FR Analysis Logs - CK\2\16.avi
Frame rate:	14.00

Video Time	Neutral	Happy	Sad	Angry	Surprised	Scared	Disgusted	Gender	Age	Beard	Moustache	Glasses	Ethnicity	Quality	Mouth	Left Eye	Right Eye	Left Eyebrow	Right Eyebrow	Identity	Stimulus	Event Marker
00:00:00.000	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	No Stimulus	No Event Marker
00:00:00.071	0.851174500	0.000051073	0.160699100	0.000577083	0.015895690	0.043914180	0.007677956	Male	30 - 40	None	Some	No	Caucasian	0.947573400	Unknown (Open / Closed)	Open	Open	Neutral	Neutral	NO IDENTIFICATION	No Stimulus	No Event Marker
00:00:00.142	0.848809600	0.000137204	0.165057900	0.000576474	0.016025070	0.040633430	0.007676886	Male	30 - 40	None	Some	No	Caucasian	0.947241200	Unknown (Open / Closed)	Open	Open	Neutral	Neutral	NO IDENTIFICATION	No Stimulus	No Event Marker
00:00:00.214	0.843831000	0.000408076	0.173180300	0.000571738	0.016288980	0.036287020	0.007717843	Male	30 - 40	None	Some	No	Caucasian	0.946921800	Unknown (Open / Closed)	Open	Open	Neutral	Neutral	NO IDENTIFICATION	No Stimulus	No Event Marker
00:00:00.285	0.837890100	0.000700758	0.183818000	0.000565090	0.016680980	0.031504290	0.007444741	Male	30 - 40	None	Some	No	Caucasian	0.943395300	Unknown (Open / Closed)	Open	Open	Neutral	Neutral	NO IDENTIFICATION	No Stimulus	No Event Marker
00:00:00.357	0.833406400	0.000849626	0.192279600	0.000558410	0.017204360	0.026960820	0.007036216	Male	30 - 40	None	Some	No	Caucasian	0.944500900	Unknown (Open / Closed)	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker
00:00:00.428	0.825544500	0.001309467	0.205923700	0.000554575	0.017676780	0.022860770	0.006745269	Male	30 - 40	None	Some	No	Caucasian	0.942718500	Unknown (Open / Closed)	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker
00:00:00.500	0.817466400	0.001531355	0.220087300	0.000552693	0.018164710	0.019382260	0.006303344	Male	30 - 40	None	Some	No	Caucasian	0.940731200	Unknown (Open / Closed)	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker
00:00:00.571	0.809238700	0.001667415	0.234602700	0.000548082	0.018653000	0.016408960	0.005874960	Male	30 - 40	None	Some	No	Caucasian	0.938140300	Unknown (Open / Closed)	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker
00:00:00.642	0.801037800	0.001926643	0.249040600	0.000542308	0.019178800	0.013869830	0.005624746	Male	30 - 40	None	Some	No	Caucasian	0.938660400	Unknown (Open / Closed)	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker
00:00:00.714	0.795390600	0.001997899	0.259030300	0.000537538	0.019745530	0.011729110	0.005390465	Male	30 - 40	None	Some	No	Caucasian	0.937301800	Unknown (Open / Closed)	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker
00:00:00.785	0.791249600	0.002160668	0.266309100	0.000532235	0.020311250	0.009941510	0.005344344	Male	30 - 40	None	Some	No	Caucasian	0.937792200	Unknown (Open / Closed)	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker
00:00:00.857	0.789336100	0.002199835	0.269580600	0.000529625	0.020856330	0.008500963	0.005463214	Male	30 - 40	None	Some	No	Caucasian	0.937716400	Unknown (Open / Closed)	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker
00:00:00.928	0.788103300	0.002324505	0.271504800	0.000531631	0.021416980	0.007327116	0.005804778	Male	30 - 40	None	Some	No	Caucasian	0.938177800	Unknown (Open / Closed)	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker
00:00:01.000	0.787063700	0.002295941	0.273470100	0.000536545	0.021974360	0.006399890	0.005742883	Male	30 - 40	None	Some	No	Caucasian	0.935181400	Unknown (Open / Closed)	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker
00:00:01.071	0.785741700	0.002176434	0.276230800	0.000541912	0.022600090	0.005649271	0.005439118	Male	30 - 40	None	Some	No	Caucasian	0.936925100	Unknown (Open / Closed)	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker
00:00:01.142	0.784948600	0.002007252	0.278734400	0.000548672	0.023108450	0.005029683	0.005003495	Male	30 - 40	None	Some	No	Caucasian	0.935638600	Unknown (Open / Closed)	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker
00:00:01.214	0.786125700	0.001816975	0.278069700	0.000555429	0.023609790	0.004499673	0.004693775	Male	30 - 40	None	Some	No	Caucasian	0.937858900	Unknown (Open / Closed)	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker
00:00:01.285	0.786415200	0.001621520	0.278559000	0.000564119	0.024017070	0.004107025	0.004330534	Male	30 - 40	None	Some	No	Caucasian	0.936271200	Unknown (Open / Closed)	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker
00:00:01.357	0.786426200	0.001502050	0.278936500	0.000690806	0.024393190	0.003785042	0.004140712	Male	30 - 40	None	Some	No	Caucasian	0.937140500	Unknown (Open / Closed)	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker
00:00:01.428	0.773876200	0.001960860	0.300086700	0.000724917	0.024663520	0.003489981	0.003846328	Male	30 - 40	None	Some	No	Caucasian	0.920863600	Unknown (Open / Closed)	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker
00:00:01.500	0.760846300	0.003479363	0.321239300	0.002328909	0.024820670	0.003890697	0.003517203	Male	30 - 40	None	Some	No	Caucasian	0.919715800	Unknown (Open / Closed)	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker
00:00:01.571	0.757673500	0.004924536	0.323656900	0.003917596	0.024839620	0.004546637	0.003932760	Male	30 - 40	None	Some	No	Caucasian	0.917973900	Unknown (Open / Closed)	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker
00:00:01.642	0.759133900	0.006110188	0.317583900	0.005410274	0.024753720	0.005218023	0.004848321	Male	30 - 40	None	Some	No	Caucasian	0.922761000	Unknown (Open / Closed)	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker
00:00:01.714	0.759875400	0.007090743	0.314156900	0.006765697	0.024794950	0.005440444	0.005697187	Male	30 - 40	None	Some	No	Caucasian	0.928535900	Unknown (Open / Closed)	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker
00:00:01.785	0.760918600	0.007383184	0.310520400	0.008087887	0.024853600	0.005342503	0.006422940	Male	30 - 40	None	Some	No	Caucasian	0.929291900	Unknown (Open / Closed)	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker
00:00:01.857	0.760883100	0.007220498	0.309504200	0.009284365	0.024954340	0.005060609	0.006929458	Male	30 - 40	None	Some	No	Caucasian	0.929128000	Unknown (Open / Closed)	Open	Open	Neutral	Neutral	unknown person	No Stimulus	No Event Marker
